3105340,Columbus Public Schools,31,NE,0,0,272,0
2804530,Wayne CO School Dist,28,MS,-1,-1,272,0
3415360,South Plainfield,34,NJ,1,1,272,0
3904986,Lake Local,39,OH,1,2,272,0
2612030,Dexter Community School District,26,MI,2,1,271,0
610770,Del Norte County Unified,6,CA,-1,-1,271,0
2201920,West Baton Rouge Parish,22,LA,0,-1,271,0
3627180,Somers Central School District,36,NY,2,2,271,0
5507290,Kaukauna Area School District,55,WI,1,0,271,0
1805280,Kankakee Valley School Corp,18,IN,0,1,271,0
5307900,Shelton School District,53,WA,-1,0,271,0
5400660,Lincoln County Schools,54,WV,-1,-1,271,0
2914430,Hillsboro R-IIi,29,MO,0,0,271,0
4809630,Bay City ISD,48,TX,-1,-1,271,0
2200120,Assumption Parish,22,LA,-1,-1,271,0
4825680,Kingsville ISD,48,TX,-1,-1,271,0
3910003,Sidney City,39,OH,0,0,271,0
804830,Weld County School District No. Re-5J,8,CO,1,0,270,0
2506330,Hopkinton,25,MA,2,3,270,0
2620880,Lakeview Public Schools (Macomb),26,MI,0,0,270,0
1304170,Pike County,13,GA,0,0,270,0
4813650,Chapel Hill ISD,48,TX,0,-1,270,0
3602970,Amsterdam City School District,36,NY,-1,-2,270,0
1804980,Jay School Corp,18,IN,0,1,270,0
5511100,Oregon School District,55,WI,1,1,270,0
3701950,Halifax County Schools,37,NC,-2,-2,269,0
1811460,Tri-Creek School Corporation,18,IN,1,1,269,0
3904870,Mad River Local,39,OH,0,0,269,0
513080,Greene Co. Tech School Dist.,5,AR,0,0,269,0
2802100,Itawamba CO School Dist,28,MS,0,0,269,0
2103540,Logan County,21,KY,0,1,269,0
102880,Russell County,1,AL,-1,-1,269,0
5512330,Pulaski Community School District,55,WI,1,1,269,0
3407800,Jefferson Township,34,NJ,1,1,269,0
2803630,Picayune School Dist,28,MS,-1,-1,269,0
4841520,Stephenville,48,TX,0,0,269,0
3605460,Brighton Central School District,36,NY,2,2,268,0
1737350,Triad CUSD 2,17,IL,1,0,268,0
1302670,Haralson County,13,GA,-1,-1,268,0
1805790,Lebanon Community School Corp,18,IN,0,1,268,0
5308970,Toppenish School District,53,WA,-2,-2,268,0
100360,Bibb County,1,AL,0,-1,267,0
3904625,Northeastern Local,39,OH,1,0,267,0
1301680,Decatur City,13,GA,1,2,267,0
2012180,Shawnee Heights,20,KS,1,0,267,0
1300690,Butts County,13,GA,-1,-1,267,0
3171580,Hastings Public Schools,31,NE,0,0,267,0
2608520,Cedar Springs Public Schools,26,MI,0,0,267,0
3617730,Long Beach City School District,36,NY,1,1,267,0
1301650,Dawson County,13,GA,0,0,267,0
2508310,Nashoba,25,MA,2,2,267,0
5102850,Page CO Pblc Schs,51,VA,0,0,267,0
1707830,Central CUSD 301,17,IL,2,1,267,0
2511910,Wakefield,25,MA,1,2,267,0
3627450,South Orangetown Central School District,36,NY,2,1,267,0
2800390,Alcorn School Dist,28,MS,0,0,267,0
3910032,Wooster City,39,OH,0,1,267,0
4216200,Muhlenberg SD,42,PA,0,0,266,0
2509420,Pembroke,25,MA,1,2,266,0
2741460,Waconia Public School District,27,MN,2,2,266,0
2913650,Hannibal 60,29,MO,0,0,266,0
2803660,Pontotoc CO School Dist,28,MS,0,0,266,0
3623190,Plainedge Union Free School District,36,NY,2,1,266,0
3624840,Rocky Point Union Free School District,36,NY,1,0,265,0
5307770,Selah School District,53,WA,0,0,265,0
3904464,Piqua City,39,OH,0,0,265,0
635910,Saratoga Union Elementary,6,CA,2,4,265,0
4818280,El Campo ISD,48,TX,0,-1,265,0
4841070,Splendora ISD,48,TX,0,-1,265,0
4827690,Little Cypress-Mauriceville CISD,48,TX,0,0,265,0
633240,Robla Elementary,6,CA,-1,-2,265,0
3904517,Zanesville City,39,OH,-2,-1,265,0
3413410,Princeton Regional,34,NJ,2,3,265,0
1720280,Jacksonville SD 117,17,IL,0,0,265,0
1302730,Hart County,13,GA,0,0,265,0
4400030,Barrington,44,RI,2,3,265,0
4026910,Sapulpa,40,OK,0,0,265,0
4211940,Hollidaysburg Area SD,42,PA,1,1,264,0
1802280,Whitley CO Cons Schools,18,IN,1,1,264,0
4808280,Andrews ISD,48,TX,0,-1,264,0
2928260,Sikeston R-6,29,MO,-1,-1,264,0
4218390,Palmyra Area SD,42,PA,1,1,264,0
2744070,Winona Area Public School District,27,MN,1,0,264,0
4221570,Shippensburg Area SD,42,PA,0,0,263,0
3418360,Wyckoff Township,34,NJ,2,2,263,0
1914640,Indianola Comm School District,19,IA,1,1,263,0
3409330,Mahwah Township,34,NJ,2,3,263,0
619680,King City Union,6,CA,0,-2,263,0
4607950,Brandon Valley School District 49-2,46,SD,1,1,263,0
4826040,La Feria ISD,48,TX,-1,-1,263,0
5509130,Mequon-Thiensville School District,55,WI,2,2,263,0
629910,Parlier Unified,6,CA,-2,-3,263,0
4701800,Henderson County School Dist,47,TN,-1,0,263,0
903030,North Haven School District,9,CT,1,1,263,0
4703330,Overton County School District,47,TN,0,0,262,0
628320,Old Adobe Union Elementary,6,CA,1,0,262,0
4835190,Pleasanton ISD,48,TX,0,0,262,0
2510470,Sandwich,25,MA,1,2,262,0
4224000,Twin Valley SD,42,PA,1,1,262,0
1911820,Fort Dodge Comm School District,19,IA,0,-1,262,0
5301140,Centralia School District,53,WA,-1,0,262,0
4224790,Wallingford-Swarthmore SD,42,PA,2,3,262,0
2510620,Sharon,25,MA,2,3,262,0
2700017,Chisago Lakes School District,27,MN,1,1,262,0
4400570,Lincoln,44,RI,1,1,262,0
3618270,Manhasset Union Free School District,36,NY,2,3,262,0
5302880,Fife School District,53,WA,0,0,262,0
3501650,Los Alamos Public Schools,35,NM,2,2,261,0
1300480,Brantley County,13,GA,-1,0,261,0
3401500,Bergenfield,34,NJ,1,1,261,0
4834290,Paris ISD,48,TX,-1,-1,261,0
2705460,Big Lake Public School District,27,MN,1,1,261,0
3904408,Winton Woods City,39,OH,0,-1,261,0
5303150,Grandview School District,53,WA,-1,-1,261,0
2302820,Bangor School Department,23,ME,-1,1,261,0
2623850,Milan Area Schools,26,MI,1,1,260,0
3606630,Carthage Central School District,36,NY,0,0,260,0
3501890,Moriarty Municipal Schools,35,NM,0,0,260,0
2101230,Clay County,21,KY,-2,0,260,0
630230,Petaluma City Elementary,6,CA,1,0,260,0
3910017,Bedford City,39,OH,-1,-1,260,0
4027570,Shawnee,40,OK,-1,-1,260,0
4811700,Brownwood ISD,48,TX,0,0,260,0
4212170,Interboro SD,42,PA,0,0,260,0
4834170,Pampa ISD,48,TX,0,-1,260,0
600052,Eureka City Unified,6,CA,0,-1,259,0
2907350,Carl Junction R-I,29,MO,0,0,259,0
5515750,Watertown School District,55,WI,0,0,259,0
3624990,Roosevelt Union Free School District,36,NY,0,-2,259,0
2504410,Duxbury,25,MA,2,2,259,0
3608430,Cornwall Central School District,36,NY,2,1,259,0
905220,Windsor School District,9,CT,1,0,259,0
5002820,Burlington School District,50,VT,0,1,259,0
4002850,Altus,40,OK,0,0,258,0
629640,Palo Verde Unified,6,CA,-1,-2,258,0
2709510,Columbia Heights Public School Dist,27,MN,0,-1,258,0
502250,Alma School District,5,AR,0,0,258,0
624900,Millbrae Elementary,6,CA,1,1,258,0
2510560,Scituate,25,MA,2,3,258,0
2730030,Princeton Public School District,27,MN,1,1,258,0
624230,Mcfarland Unified,6,CA,-2,-2,258,0
3200210,Humboldt County School District,32,NV,0,-1,258,0
4218580,Penn-Delco SD,42,PA,1,1,258,0
1300060,Appling County,13,GA,-1,0,258,0
4214760,Marple Newtown SD,42,PA,1,2,258,0
3605310,Brewster Central School District,36,NY,1,1,257,0
2626760,Orchard View Schools,26,MI,-1,-1,257,0
4841280,Springtown ISD,48,TX,0,-1,257,0
2503300,Canton,25,MA,1,2,257,0
4032370,Western Heights,40,OK,-1,-2,257,0
2803060,Neshoba County School District,28,MS,-1,-1,257,0
4202010,Abington Heights SD,42,PA,2,2,257,0
4109480,Parkrose SD 3,41,OR,0,-1,257,0
902820,New London School District,9,CT,-2,-2,257,0
5400420,Hampshire County Schools,54,WV,0,-1,257,0
2302610,Auburn School Department,23,ME,0,0,256,0
1305850,Worth County,13,GA,-1,-1,256,0
4830950,Mineral Wells ISD,48,TX,-1,-1,256,0
1739030,Tinley Park CCSD 146,17,IL,1,0,256,0
3628500,Sweet Home Central School District,36,NY,0,0,256,0
3631320,Whitesboro Central School District,36,NY,1,1,256,0
1724940,Mascoutah Cud 19,17,IL,1,1,256,0
5506600,Hortonville School District,55,WI,1,1,256,0
1602130,Middleton District,16,ID,0,0,256,0
1810710,Southern Hancock CO Com Sch Corp,18,IN,1,1,255,0
2505070,Freetown-Lakeville,25,MA,1,2,255,0
2802850,Marshall CO School Dist,28,MS,-1,-2,255,0
1723850,Lyons SD 103,17,IL,0,-1,255,0
4224750,Wallenpaupack Area SD,42,PA,0,1,255,0
4223760,Trinity Area SD,42,PA,0,1,255,0
1600300,Blaine County District,16,ID,1,1,255,0
4800011,Alvarado ISD,48,TX,0,-1,255,0
2603690,Avondale School District,26,MI,1,1,255,0
2200690,Grant Parish,22,LA,0,-1,255,0
1202010,Washington,12,FL,-1,0,255,0
4826640,Lampasas ISD,48,TX,0,0,254,0
2505730,Hampden-Wilbraham,25,MA,1,2,254,0
1725050,Mattoon CUSD 2,17,IL,-1,0,254,0
2626190,Oak Park City School District,26,MI,-1,-2,254,0
613290,Fairfax Elementary,6,CA,-1,-3,254,0
4400065,Bristol Warren,44,RI,1,1,253,0
5309480,Wapato School District,53,WA,-1,-2,253,0
4846710,Zapata County ISD,48,TX,-2,-1,253,0
2801050,Clarksdale Municipal School Dist,28,MS,-3,-2,253,0
2632670,Lake Shore Public Schools (Macomb),26,MI,0,0,253,0
506900,Greenbrier School District,5,AR,0,1,253,0
3500150,Aztec Municipal Schools,35,NM,0,-1,253,0
5509030,Menasha School District,55,WI,0,0,253,0
4701770,Haywood County School District,47,TN,-1,-1,253,0
4215720,Montour SD,42,PA,1,1,252,0
3408850,Lodi,34,NJ,0,1,252,0
4111720,St Helens SD 502,41,OR,0,0,252,0
4205910,Chichester SD,42,PA,0,0,252,0
2310770,Msad 17,23,ME,0,0,252,0
4218740,Penncrest SD,42,PA,0,0,252,0
4400150,Chariho,44,RI,1,1,252,0
3407410,Holmdel Township,34,NJ,2,3,252,0
2610110,Clio Area School District,26,MI,0,0,252,0
1742310,Sterling CUSD 5,17,IL,0,0,252,0
2612600,East Lansing School District,26,MI,0,1,252,0
2512810,Westwood,25,MA,2,3,252,0
3625050,Roslyn Union Free School District,36,NY,2,2,252,0
2723820,North Branch Public Schools,27,MN,1,1,252,0
3615540,Islip Union Free School District,36,NY,1,1,251,0
5309690,West Valley School District (Spokane),53,WA,0,0,251,0
5400810,Mcdowell County Schools,54,WV,-2,-2,251,0
4225200,West Allegheny SD,42,PA,1,1,251,0
901290,East Haven School District,9,CT,0,0,251,0
5505940,Greenfield School District,55,WI,0,0,251,0
4401140,West Warwick,44,RI,0,0,251,0
4835850,Princeton ISD,48,TX,0,0,251,0
2314793,,23,ME,1,0,251,0
2618030,Hazel Park City School District,26,MI,-2,-2,251,0
3904817,Midview Local,39,OH,1,0,251,0
904680,Vernon School District,9,CT,0,0,251,0
1718450,Harvey SD 152,17,IL,-3,-2,251,0
3811820,Mandan 1,38,ND,1,0,250,0
2614250,Fenton Area Public Schools,26,MI,1,0,250,0
4823820,Huffman ISD,48,TX,1,0,250,0
3625260,Rye City School District,36,NY,2,3,250,0
1303780,Morgan County,13,GA,0,0,250,0
4704200,Tullahoma City School District,47,TN,-1,0,250,0
4400780,North Providence,44,RI,0,0,250,0
4205700,Chartiers Valley SD,42,PA,1,1,250,0
4219200,Pittston Area SD,42,PA,0,0,250,0
3605940,Burnt Hills-Ballston Lake Central School District,36,NY,1,1,250,0
5509570,Milton School District,55,WI,1,1,250,0
3904849,Highland Local,39,OH,2,2,250,0
3600016,Averill Park Central School District,36,NY,1,1,250,0
4834050,Palestine ISD,48,TX,-1,-1,250,0
2509060,Norwood,25,MA,1,2,249,0
4214790,Mars Area SD,42,PA,2,2,249,0
4828680,Mabank ISD,48,TX,-1,0,249,0
100120,Athens City,1,AL,0,0,249,0
3501740,Lovington Municipal Schools,35,NM,0,-1,249,0
3904390,East Cleveland City School District,39,OH,-4,-2,249,0
5102190,Lee CO Pblc Schs,51,VA,-1,0,249,0
3501170,Grants-Cibola County Schools,35,NM,-2,-1,249,0
5500960,Beaver Dam School District,55,WI,0,0,249,0
3904606,Western Brown Local,39,OH,0,0,249,0
5503180,De Forest Area School District,55,WI,1,1,249,0
3619110,Merrick Union Free School District,36,NY,2,2,249,0
4808870,Athens ISD,48,TX,0,0,249,0
2931020,Warrensburg R-Vi,29,MO,0,1,249,0
3625920,Sayville Union Free School District,36,NY,2,1,249,0
3411640,North Plainfield Borough,34,NJ,1,-1,249,0
502880,Beebe School District,5,AR,0,0,249,0
4822970,Henderson ISD,48,TX,0,0,248,0
619800,Kingsburg Elementary Charter,6,CA,0,0,248,0
4213320,Laurel Highlands SD,42,PA,0,0,248,0
2310530,Scarborough School Department,23,ME,1,1,248,0
3629790,Wallkill Central School District,36,NY,1,0,248,0
2504140,Dennis-Yarmouth,25,MA,0,1,248,0
3701830,Greene County Schools,37,NC,-1,-1,248,0
103480,Washington County,1,AL,-1,-1,248,0
2718750,Mahtomedi Public School District,27,MN,2,2,248,0
2314670,Msad 57,23,ME,1,0,248,0
3413680,Hazlet Township,34,NJ,1,1,248,0
3700210,Ashe County Schools,37,NC,0,1,248,0
1804560,School Town Of Highland,18,IN,1,1,248,0
2733270,South St. Paul Public School Dist.,27,MN,0,0,247,0
2509450,Pentucket,25,MA,1,2,247,0
2103360,Letcher County,21,KY,-1,0,247,0
3417430,West Deptford Township,34,NJ,1,0,247,0
606780,Cabrillo Unified,6,CA,2,-1,247,0
3416470,Barnegat Township,34,NJ,1,1,247,0
4703870,Smith County School District,47,TN,0,0,246,0
2923460,Meramec Valley R-IIi,29,MO,0,0,246,0
100510,Butler County,1,AL,-1,-1,246,0
900420,Branford School District,9,CT,1,1,246,0
2009960,Newton,20,KS,0,0,246,0
5304560,Riverview School District,53,WA,2,1,246,0
3416980,Warren Township,34,NJ,2,3,246,0
4013560,Guthrie,40,OK,0,0,246,0
4224540,Upper Perkiomen SD,42,PA,1,1,246,0
101590,Franklin County,1,AL,0,-1,246,0
4500690,Abbeville 60,45,SC,-1,0,245,0
1301470,Cook County,13,GA,-1,-1,245,0
1200900,Holmes,12,FL,-1,0,245,0
3904998,Copley-Fairlawn City,39,OH,1,2,245,0
905190,Windham School District,9,CT,-1,-2,245,0
4502790,Lexington 04,45,SC,-1,-2,245,0
2714970,Hutchinson Public School District,27,MN,1,1,244,0
2504200,Dighton-Rehoboth,25,MA,1,1,244,0
4109510,Pendleton SD 16,41,OR,0,0,244,0
4203000,Bangor Area SD,42,PA,0,0,244,0
2635220,Warren Woods Public Schools,26,MI,0,-1,244,0
3609990,East Syracuse-Minoa Central School District,36,NY,0,0,244,0
4219650,Pottsgrove SD,42,PA,1,0,244,0
2633090,Sturgis Public Schools,26,MI,-1,-1,244,0
4222350,Southern Lehigh SD,42,PA,1,2,244,0
1301770,Dodge County,13,GA,-1,-1,244,0
4812120,Burkburnett ISD,48,TX,1,0,244,0
4703090,Morgan County School District,47,TN,-1,-1,243,0
4206270,Cocalico SD,42,PA,1,1,243,0
2804260,Tishomingo CO Sp Mun Sch Dist,28,MS,-1,0,243,0
510440,Nettleton School District,5,AR,-1,0,243,0
3627240,South Glens Falls Central School District,36,NY,1,0,243,0
3904350,Ashland City,39,OH,0,1,243,0
4222380,Southern York County SD,42,PA,1,1,243,0
606870,Calaveras Unified,6,CA,0,-1,243,0
513530,Vilonia School District,5,AR,0,1,243,0
4010350,Durant,40,OK,-1,0,243,0
609690,Corcoran Joint Unified,6,CA,-2,-2,243,0
2800900,Canton Public School Dist,28,MS,-2,-2,243,0
4823100,Hidalgo ISD,48,TX,-1,-1,242,0
100030,Alexander City,1,AL,-1,0,242,0
1721750,Lake Forest SD 67,17,IL,2,2,242,0
2702970,Albert Lea Public School District,27,MN,0,0,242,0
3904495,Vandalia-Butler City,39,OH,1,1,242,0
101730,Hartselle City,1,AL,0,1,242,0
3904788,Madison Local,39,OH,0,0,242,0
4213110,Lampeter-Strasburg SD,42,PA,1,2,242,0
4812220,Burnet CISD,48,TX,0,0,242,0
4841350,Stafford Msd,48,TX,1,0,242,0
1812240,Wa-Nee Community Schools,18,IN,1,1,241,0
2620070,Kearsley Community Schools,26,MI,0,-1,241,0
1803960,Greater Jasper Con Schs,18,IN,1,1,241,0
508670,Lakeside School District,5,AR,1,1,241,0
3904719,Kenston Local,39,OH,2,2,241,0
2505370,Grafton,25,MA,1,2,241,0
5605695,Sheridan County School District #2,56,WY,1,2,241,0
1805550,Wawasee Community School Corp,18,IN,0,0,241,0
4217760,Northern York County SD,42,PA,1,1,241,0
3904624,Tecumseh Local,39,OH,0,0,241,0
1803660,Community Schools Of Frankfort,18,IN,0,-1,241,0
1733690,Ridgeland SD 122,17,IL,0,0,240,0
2100620,Boyd Co,21,KY,0,0,240,0
1302100,Fannin County,13,GA,-1,0,240,0
904890,Watertown School District,9,CT,1,0,240,0
4826310,La Vernia ISD,48,TX,1,0,240,0
4400540,Johnston,44,RI,0,0,240,0
3610080,Eastchester Union Free School District,36,NY,2,3,240,0
4008850,Coweta,40,OK,0,0,240,0
4814670,Columbia-Brazoria ISD,48,TX,0,0,240,0
2105100,Rowan County,21,KY,-1,0,239,0
2803540,Pearl River CO School Dist,28,MS,0,0,239,0
407240,Safford Unified District,4,AZ,-1,0,239,0
630250,Petaluma Joint Union High,6,CA,1,0,239,0
1715930,Fremont SD 79,17,IL,2,2,239,0
3700930,Clinton City Schools,37,NC,-1,0,239,0
1300360,Ben Hill County,13,GA,-1,-1,239,0
3607020,Grand Island Central School District,36,NY,1,1,239,0
806810,Summit School District No. Re 1,8,CO,1,1,239,0
5400150,Brooke County Schools,54,WV,0,-1,239,0
3619740,Monticello Central School District,36,NY,-1,-1,239,0
632880,Ripon Unified,6,CA,1,0,238,0
2905430,North St. Francois Co. R-I,29,MO,0,0,238,0
2623460,Melvindale-North Allen Park Schools,26,MI,-1,-1,238,0
1717800,Gurnee SD 56,17,IL,1,0,238,0
4502520,Jasper 01,45,SC,-1,-3,238,0
4225980,West York Area SD,42,PA,0,1,238,0
4103860,Dallas SD 2,41,OR,0,0,238,0
4808550,Aransas County ISD,48,TX,0,0,238,0
4826160,La Marque ISD,48,TX,-1,-2,238,0
2611550,Dewitt Public Schools,26,MI,1,1,238,0
1300390,Berrien County,13,GA,-1,0,238,0
3703420,Northampton County Schools,37,NC,-2,-1,238,0
3904887,Tri-Valley Local,39,OH,0,1,238,0
4103660,Coos Bay SD 9,41,OR,-1,-1,237,0
634860,San Marino Unified,6,CA,2,3,237,0
3415990,Swedesboro-Woolwich,34,NJ,1,1,237,0
4825500,Kennedale ISD,48,TX,1,0,237,0
3502520,Taos Municipal Schools,35,NM,-1,-1,237,0
3904511,Wilmington City,39,OH,0,0,237,0
4217310,North Pocono SD,42,PA,1,1,237,0
3904474,Sandusky City,39,OH,-1,-1,237,0
2802520,Leake CO School Dist,28,MS,-1,-2,237,0
101050,Dale County,1,AL,0,-1,237,0
4208820,Eastern Lancaster County SD,42,PA,1,1,237,0
3620400,New Hyde Park-Garden City Park Union Free School District,36,NY,1,2,236,0
3409150,Lower Township,34,NJ,0,0,236,0
2627210,Owosso Public Schools,26,MI,-1,-1,236,0
3413590,Ramsey,34,NJ,2,2,236,0
637620,Southern Kern Unified,6,CA,0,-2,236,0
3904987,Louisville City,39,OH,1,1,236,0
100720,Clarke County,1,AL,-1,-2,236,0
4900960,South Sanpete District,49,UT,0,1,236,0
1806120,Madison Consolidated Schools,18,IN,0,0,235,0
5102390,Manassas Park City Pblc Schs,51,VA,1,0,235,0
2615730,Gaylord Community Schools,26,MI,0,0,235,0
3502430,Silver Consolidated Schools,35,NM,0,0,235,0
4203480,Berwick Area SD,42,PA,0,0,235,0
3604140,Beacon City School District,36,NY,0,0,235,0
1302010,Elbert County,13,GA,-1,-1,235,0
3604740,Bethpage Union Free School District,36,NY,2,2,235,0
2610140,Coldwater Community Schools,26,MI,0,-1,235,0
5309540,Washougal School District,53,WA,0,0,235,0
2312330,South Portland School Department,23,ME,0,0,234,0
3904674,Big Walnut Local,39,OH,1,1,234,0
2930660,University City,29,MO,0,-1,234,0
2501920,Amherst-Pelham,25,MA,1,2,234,0
2610620,Comstock Park Public Schools,26,MI,0,0,234,0
1916680,Lewis Central Comm School District,19,IA,0,-1,234,0
4216620,New Castle Area SD,42,PA,-2,-1,234,0
5300030,Aberdeen School District,53,WA,-1,-1,234,0
2627930,Public Schools Of Petoskey,26,MI,0,1,234,0
4210710,Gettysburg Area SD,42,PA,1,1,234,0
2920430,Marshfield R-I,29,MO,0,0,234,0
2509930,Randolph,25,MA,0,0,234,0
5101710,Greene CO Pblc Schs,51,VA,1,0,234,0
5103930,Waynesboro City Pblc Schs,51,VA,0,0,234,0
3003290,Belgrade Elem,30,MT,1,1,234,0
5514550,Stoughton Area School District,55,WI,1,1,234,0
2625950,Northview Public School District,26,MI,0,0,234,0
2100150,Ashland Ind,21,KY,-1,0,234,0
3904416,Kent City,39,OH,-1,1,233,0
2931050,Warren Co. R-IIi,29,MO,0,0,233,0
3176470,Scottsbluff Public Schools,31,NE,0,0,233,0
3702640,Lexington City Schools,37,NC,-2,-1,233,0
2100870,Calloway Co,21,KY,0,1,233,0
4211010,Greencastle-Antrim SD,42,PA,1,1,233,0
2510500,Saugus,25,MA,1,1,233,0
2601950,Adrian City School District,26,MI,-1,-1,233,0
4211400,Hampton Township SD,42,PA,2,3,233,0
2802670,Long Beach School Dist,28,MS,0,0,233,0
612210,El Segundo Unified,6,CA,1,1,233,0
2600013,Marquette Area Public Schools,26,MI,0,0,233,0
900210,Berlin School District,9,CT,1,1,233,0
5504290,Elkhorn Area School District,55,WI,1,1,233,0
3904718,Chardon Local,39,OH,1,2,232,0
2626010,Northwest Community Schools,26,MI,0,0,232,0
100990,Cullman City,1,AL,0,1,232,0
1305040,Toombs County,13,GA,-1,-1,232,0
3413710,Readington Township,34,NJ,2,2,232,0
3619410,Miller Place Union Free School District,36,NY,2,1,232,0
4815510,Crandall ISD,48,TX,1,0,232,0
2932100,Windsor C-1,29,MO,1,1,232,0
5100510,Buchanan CO Pblc Schs,51,VA,-1,0,232,0
1810360,South Harrison Com Schools,18,IN,0,1,232,0
2801980,Holmes CO School Dist,28,MS,-3,-3,232,0
1727210,Mount Prospect SD 57,17,IL,1,2,232,0
2801490,Forrest County School District,28,MS,-1,-1,232,0
2103780,Marion County,21,KY,-1,0,232,0
2616110,Godwin Heights Public Schools,26,MI,-1,-1,232,0
2008430,Leavenworth,20,KS,0,-1,232,0
2802640,Lincoln CO School Dist,28,MS,0,-1,232,0
2102580,Harrison County,21,KY,0,0,231,0
2505280,Gloucester,25,MA,1,1,231,0
2632820,St. Johns Public Schools,26,MI,0,0,231,0
3500210,Bernalillo Public Schools,35,NM,0,-2,231,0
904560,Tolland School District,9,CT,2,2,231,0
635600,Santa Cruz City High,6,CA,1,0,231,0
2802460,Laurel School District,28,MS,-2,-2,231,0
1200120,Bradford,12,FL,-1,-1,231,0
2801290,Covington CO Schools,28,MS,-1,-2,231,0
2200660,Franklin Parish,22,LA,-2,-1,231,0
4826490,Lake Worth ISD,48,TX,-1,-1,231,0
620370,Laguna Beach Unified,6,CA,2,2,231,0
3904400,Franklin City,39,OH,0,0,231,0
506270,Forrest City School District,5,AR,-2,-2,231,0
2612480,East Grand Rapids Public Schools,26,MI,2,2,230,0
3702160,Hertford County Schools,37,NC,-2,-1,230,0
4827420,Liberty Hill ISD,48,TX,1,1,230,0
101560,Fort Payne City,1,AL,-1,-1,230,0
1305490,Washington County,13,GA,-1,-1,230,0
2804230,Tate CO School Dist,28,MS,-1,-1,230,0
3407290,Hillside Township,34,NJ,0,0,230,0
500017,Paragould School District,5,AR,-1,-1,230,0
1703900,Aptakisic-Tripp CCSD 102,17,IL,2,3,230,0
2621690,Linden Community Schools,26,MI,1,0,230,0
2509030,Norwell,25,MA,2,2,230,0
3703900,Roanoke Rapids City Schools,37,NC,-1,0,230,0
3609690,East Irondequoit Central School District,36,NY,0,0,229,0
4608520,Brookings School District 05-1,46,SD,1,1,229,0
3904507,Whitehall City,39,OH,-1,-1,229,0
3500240,Bloomfield Schools,35,NM,0,-1,229,0
3626370,North Shore Central School District,36,NY,2,2,229,0
600006,Ross Valley Elementary,6,CA,2,2,229,0
2201770,Union Parish,22,LA,-1,-2,229,0
3904945,Madison Local,39,OH,-1,0,229,0
3910015,Painesville City Local,39,OH,-1,-1,229,0
1811100,M S D Steuben County,18,IN,0,0,229,0
2509150,Old Rochester,25,MA,1,2,229,0
4219680,Pottstown SD,42,PA,-1,-1,229,0
1920940,North Scott Comm School District,19,IA,1,1,229,0
5308460,Steilacoom Hist. School District,53,WA,1,1,229,0
3904695,Hamilton Local,39,OH,-1,0,229,0
514140,White Hall School District,5,AR,0,0,229,0
1303030,Jefferson City,13,GA,0,2,228,0
4226850,York Suburban SD,42,PA,1,2,228,0
5500540,Ashwaubenon School District,55,WI,0,1,228,0
4212600,Juniata County SD,42,PA,0,0,228,0
3704920,Whiteville City Schools,37,NC,-1,0,228,0
620070,Konocti Unified,6,CA,-2,-2,228,0
3409450,Manchester Township,34,NJ,0,1,228,0
3904498,Wapakoneta City,39,OH,0,1,228,0
3905016,Howland Local,39,OH,0,1,228,0
5501890,Burlington Area School District,55,WI,1,1,228,0
4704290,Union County School District,47,TN,-1,-2,228,0
2912030,Festus R-Vi,29,MO,0,1,228,0
608520,Chowchilla Elementary,6,CA,-1,-2,228,0
3615810,Jericho Union Free School District,36,NY,2,3,228,0
1300240,Banks County,13,GA,0,0,228,0
2930570,Union R-Xi,29,MO,0,0,228,0
2314700,Msad 60,23,ME,1,1,227,0
4224510,Upper Moreland Township SD,42,PA,1,1,227,0
3403780,Delran Township,34,NJ,1,1,227,0
4023970,Piedmont,40,OK,2,1,227,0
2100390,Bell Co,21,KY,-1,0,227,0
1303630,Meriwether County,13,GA,-1,-2,227,0
3406570,Hammonton Town,34,NJ,0,1,227,0
4107080,Klamath Falls City Schools,41,OR,-1,-1,227,0
3904615,Talawanda City,39,OH,1,1,226,0
600015,Lucerne Valley Unified,6,CA,-2,-1,226,0
3417100,Washington Township,34,NJ,2,2,226,0
4224150,Uniontown Area SD,42,PA,-1,0,226,0
4103720,Crook County SD,41,OR,-1,-1,226,0
500019,Batesville School District,5,AR,0,0,226,0
804050,"School District No. Re-3, Fort Morgan",8,CO,0,0,226,0
2621120,Lamphere Public Schools,26,MI,0,0,226,0
3700660,Caswell County Schools,37,NC,-1,-1,226,0
2506990,Longmeadow,25,MA,2,2,226,0
4207650,Donegal SD,42,PA,1,0,226,0
2100070,Allen Co,21,KY,-1,0,226,0
3612180,Glen Cove City School District,36,NY,1,0,226,0
1303000,Jeff Davis County,13,GA,-1,0,226,0
4842280,Taylor ISD,48,TX,0,-1,226,0
2606570,Brandon School District,26,MI,0,0,226,0
2511740,Triton,25,MA,1,2,226,0
3413290,Point Pleasant Borough,34,NJ,1,2,225,0
4701980,Humphreys County School Dist,47,TN,0,0,225,0
4816500,Decatur ISD,48,TX,0,0,225,0
609870,Coronado Unified,6,CA,2,1,225,0
1705910,Bensenville SD 2,17,IL,0,0,225,0
4502640,Laurens 56,45,SC,-1,-1,225,0
2633720,Tecumseh Public Schools,26,MI,1,0,225,0
5514040,South Milwaukee School District,55,WI,0,0,225,0
2105400,Simpson County,21,KY,0,0,225,0
